"업체명","적용지역","광역지역","상위지역","하위지역","대표역","대표역주소","위치표시","주소표시","역거리km","역사용여부","계산상가까운역"
"한국미인테라피","서울","서울","서대문구","연희동","가좌역","서울시 서대문구 수색로 27(남가좌동)","가좌역 인근","서울시 서대문구 수색로 27(남가좌동)","1.47","Y","가좌역"
"한국미인테라피","서울","서울","서대문구","천연동","서대문역","서울특별시 종로구 통일로 지하126(평동)","서대문역 인근","서울특별시 종로구 통일로 지하126(평동)","0.60","Y","서대문역"
"한국미인테라피","서울","서울","서대문구","충현동","충정로역","서울특별시 서대문구 충정로 지하 28-1(충정로3가)","충정로역 인근","서울특별시 서대문구 충정로 지하 28-1(충정로3가)","0.64","Y","충정로역"
"한국미인테라피","서울","서울","서대문구","홍은동","홍제역","서울특별시 서대문구 통일로 지하440-1(홍제동)","홍제역 인근","서울특별시 서대문구 통일로 지하440-1(홍제동)","0.76","Y","홍제역"
"한국미인테라피","서울","서울","서대문구","홍제동","홍제역","서울특별시 서대문구 통일로 지하440-1(홍제동)","홍제역 인근","서울특별시 서대문구 통일로 지하440-1(홍제동)","0.31","Y","홍제역"
"한국미인테라피","서울","서울","서초구","내곡동","청계산입구역","서울특별시 서초구 청계산로 지하 179","청계산입구역 인근","서울특별시 서초구 청계산로 지하 179","1.19","Y","청계산입구역"
"한국미인테라피","서울","서울","서초구","반포동","고속터미널역","서울특별시 서초구 신반포로 지하188","고속터미널역 인근","서울특별시 서초구 신반포로 지하188","0.29","Y","고속터미널역"
"한국미인테라피","서울","서울","서초구","반포본동","구반포역","서울특별시 서초구 신반포로 지하17","구반포역 인근","서울특별시 서초구 신반포로 지하17","0.42","Y","구반포역"
"한국미인테라피","서울","서울","서초구","방배동","방배역","서울특별시 서초구 방배로 지하80(방배동)","방배역 인근","서울특별시 서초구 방배로 지하80(방배동)","0.51","Y","방배역"
"한국미인테라피","서울","서울","서초구","방배본동","내방역","서울특별시 서초구 서초대로 지하103(방배동)","내방역 인근","서울특별시 서초구 서초대로 지하103(방배동)","0.33","Y","내방역"
"한국미인테라피","서울","서울","서초구","서초동","남부터미널역","서울특별시 서초구 서초중앙로 지하31(서초동)","남부터미널역 인근","서울특별시 서초구 서초중앙로 지하31(서초동)","0.39","Y","남부터미널역"
"한국미인테라피","서울","서울","서초구","양재동","양재시민의숲역","서울특별시 서초구 매헌로 지하 116","양재시민의숲역 인근","서울특별시 서초구 매헌로 지하 116","0.22","Y","양재시민의숲역"
"한국미인테라피","서울","서울","서초구","잠원동","잠원역","서울특별시 서초구 잠원로4길 지하46(잠원동)","잠원역 인근","서울특별시 서초구 잠원로4길 지하46(잠원동)","0.59","Y","잠원역"
"한국미인테라피","서울","서울","성동구","3가동","신금호역","서울특별시 성동구 금호로 지하154(금호동2가)","신금호역 인근","서울특별시 성동구 금호로 지하154(금호동2가)","0.19","Y","신금호역"
"한국미인테라피","서울","서울","성동구","금호1가동","행당역","서울특별시 성동구 행당로 지하89(행당동)","행당역 인근","서울특별시 성동구 행당로 지하89(행당동)","0.56","Y","행당역"
"한국미인테라피","서울","서울","성동구","금호4가동","옥수역","서울시 성동구 동호로 지하21(옥수동)","옥수역 인근","서울시 성동구 동호로 지하21(옥수동)","0.69","Y","옥수역"
"한국미인테라피","서울","서울","성동구","마장동","마장역","서울특별시 성동구 마장로 지하296(마장동)","마장역 인근","서울특별시 성동구 마장로 지하296(마장동)","0.27","Y","마장역"
"한국미인테라피","서울","서울","성동구","사근동","용답역","서울특별시 성동구 용답길 86(용답동)","용답역 인근","서울특별시 성동구 용답길 86(용답동)","0.42","Y","용답역"
"한국미인테라피","서울","서울","성동구","성수1가제1동","","","성수1가제1동 중심","서울 성동구 성수1가제1동","","N",""
"한국미인테라피","서울","서울","성동구","성수1가제2동","뚝섬역","서울특별시 성동구 아차산로 18(성수동1가)","뚝섬역 인근","서울특별시 성동구 아차산로 18(성수동1가)","0.25","Y","뚝섬역"
"한국미인테라피","서울","서울","성동구","성수2가제1동","","","성수2가제1동 중심","서울 성동구 성수2가제1동","","N",""
"한국미인테라피","서울","서울","성동구","성수2가제3동","","","성수2가제3동 중심","서울 성동구 성수2가제3동","","N",""
"한국미인테라피","서울","서울","성동구","송정동","어린이대공원역","서울특별시 광진구 능동로 지하210(화양동)","어린이대공원역 인근","서울특별시 광진구 능동로 지하210(화양동)","0.84","Y","어린이대공원역"
"한국미인테라피","서울","서울","성동구","옥수동","옥수역","서울특별시 성동구 동호로 21(옥수동)","옥수역 인근","서울특별시 성동구 동호로 21(옥수동)","0.07","Y","옥수역"
"한국미인테라피","서울","서울","성동구","왕십리도선동","상왕십리역","서울특별시 성동구 왕십리로 지하374(하왕십리동)","상왕십리역 인근","서울특별시 성동구 왕십리로 지하374(하왕십리동)","0.23","Y","상왕십리역"
"한국미인테라피","서울","서울","성동구","왕십리동","","","왕십리동 중심","서울 성동구 왕십리동","","N",""
"한국미인테라피","서울","서울","성동구","용답동","장한평역","서울특별시 동대문구 천호대로 지하405(장안동)","장한평역 인근","서울특별시 동대문구 천호대로 지하405(장안동)","0.58","Y","장한평역"
"한국미인테라피","서울","서울","성동구","응봉동","응봉역","서울시 성동구 고산자로 123(응봉동)","응봉역 인근","서울시 성동구 고산자로 123(응봉동)","0.24","Y","응봉역"
"한국미인테라피","서울","서울","성동구","행당동","왕십리역","서울특별시 성동구 왕십리로 지하300(행당동)","왕십리역 인근","서울특별시 성동구 왕십리로 지하300(행당동)","0.40","Y","왕십리역"
"한국미인테라피","서울","서울","성북구","길음동","길음역","서울특별시 성북구 동소문로 지하248(길음동)","길음역 인근","서울특별시 성북구 동소문로 지하248(길음동)","0.71","Y","길음역"
"한국미인테라피","서울","서울","성북구","돈암동","성신여대입구역","서울특별시 성북구 동소문로 지하102(동선동4가)","성신여대입구역 인근","서울특별시 성북구 동소문로 지하102(동선동4가)","0.66","Y","성신여대입구역"
"한국미인테라피","서울","서울","성북구","동선동","성신여대입구역","서울특별시 성북구 동소문로 지하102(동선동4가)","성신여대입구역 인근","서울특별시 성북구 동소문로 지하102(동선동4가)","0.14","Y","성신여대입구역"
"한국미인테라피","서울","서울","성북구","보문동","보문역","서울특별시 성북구 보문동1가 127-6","보문역 인근","서울특별시 성북구 보문동1가 127-6","0.27","Y","보문역"
"한국미인테라피","서울","서울","성북구","삼선동","한성대입구역","서울특별시 성북구 삼선교로 지하1(삼선동1가)","한성대입구역 인근","서울특별시 성북구 삼선교로 지하1(삼선동1가)","0.52","Y","한성대입구역"
"한국미인테라피","서울","서울","성북구","석관동","돌곶이역","서울특별시 성북구 화랑로 지하243(석관동)","돌곶이역 인근","서울특별시 성북구 화랑로 지하243(석관동)","0.53","Y","돌곶이역"
"한국미인테라피","서울","서울","성북구","성북동","한성대입구역","서울특별시 성북구 삼선교로 지하1(삼선동1가)","한성대입구역 인근","서울특별시 성북구 삼선교로 지하1(삼선동1가)","1.45","Y","한성대입구역"
"한국미인테라피","서울","서울","성북구","안암동","안암역","서울특별시 성북구 고려대로 지하89(안암동5가)","안암역 인근","서울특별시 성북구 고려대로 지하89(안암동5가)","0.23","Y","안암역"
"한국미인테라피","서울","서울","성북구","월곡동","","","월곡동 중심","서울 성북구 월곡동","","N",""
"한국미인테라피","서울","서울","성북구","장위동","돌곶이역","서울특별시 성북구 화랑로 지하243(석관동)","돌곶이역 인근","서울특별시 성북구 화랑로 지하243(석관동)","0.82","Y","돌곶이역"
"한국미인테라피","서울","서울","성북구","정릉동","북한산보국문역","서울특별시 성북구 보국문로 지하 88","북한산보국문역 인근","서울특별시 성북구 보국문로 지하 88","1.08","Y","북한산보국문역"
"한국미인테라피","서울","서울","성북구","종암동","고려대역","서울특별시 성북구 종암로 지하1(종암동)","고려대역 인근","서울특별시 성북구 종암로 지하1(종암동)","0.71","Y","고려대역"
"한국미인테라피","서울","서울","송파구","가락동","가락시장역","서울특별시 송파구 송파대로 지하257(가락동)","가락시장역 인근","서울특별시 송파구 송파대로 지하257(가락동)","0.20","Y","가락시장역"
"한국미인테라피","서울","서울","송파구","가락본동","경찰병원역","서울특별시 송파구 중대로 지하149(가락동)","경찰병원역 인근","서울특별시 송파구 중대로 지하149(가락동)","0.40","Y","경찰병원역"
