"업체명","적용지역","광역지역","상위지역","하위지역","지역위도","지역경도","지오코딩상태","대표역","역노선","역운영기관","역도로명주소","역거리km","검토필요","검색결과주소"
"한국미인테라피","경기","경기","부천시-소사구","역곡동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","부천시-소사구","옥길동","37.4681285","126.8282883","OK","천왕역","7호선","서울교통공사","서울특별시 구로구 오리로 지하1154(천왕동)","2.26","","옥길동, 소사구, 부천시, 경기도, 14785, 대한민국"
"한국미인테라피","경기","경기","부천시-오정구","고강동","37.5269263","126.8208568","OK","원종역","서해선","한국철도공사","경기도 부천시 원종동 404","1.45","","고강동 중앙경로당, 고리울로40번길, 고강동, 부천시, 경기도, 14408, 대한민국"
"한국미인테라피","경기","경기","부천시-오정구","고강본동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","부천시-오정구","성곡동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","부천시-오정구","신흥동","37.5199587","126.7737023","OK","신중동역","도시철도 7호선","인천교통공사","경기도 부천시 원미구 길주로 지하 314 (중동)","1.89","","신흥동 주민센터, 삼작로, 연립주택단지, 내동, 부천시, 경기도, 14451, 대한민국"
"한국미인테라피","경기","경기","부천시-오정구","오정동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","부천시-오정구","원종동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","부천시-원미구","도당동","37.5139236","126.7827000","OK","춘의역","도시철도 7호선","인천교통공사","경기도 부천시 원미구 길주로 지하 406 (춘의동)","1.21","","도당동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","상동","37.5058355","126.7531743","OK","상동역","도시철도 7호선","인천교통공사","경기도 부천시 원미구 길주로 지하 104 (상동)","0.01","","상동, 길주로, 원미구, 부천시, 경기도, 14545, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","소사동","37.4862030","126.7953149","OK","소사역","서해선","한국철도공사","경기도 부천시 소사구 경인로 363","0.38","","소사동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","심곡동","37.4911516","126.7838692","OK","부천역","경인선","한국철도공사","경기도 부천시 소사구 부천로 1","0.79","","심곡동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","약대동","37.5131306","126.7699687","OK","부천시청역","도시철도 7호선","인천교통공사","경기도 부천시 원미구 길주로 지하 202 (중동)","1.10","","약대동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","역곡동","37.4903062","126.8083179","OK","역곡역","경인선","한국철도공사","경기도 부천시 원미구 역곡로 1(역곡동)","0.64","","역곡동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","원미동","37.4926826","126.7914425","OK","소사역","서해선","한국철도공사","경기도 부천시 소사구 경인로 363","1.15","","원미동, 원미구, 부천시, 경기도, 14565, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","중동","37.4867775","126.7639671","OK","중동역","경인선","한국철도공사","경기도 부천시 소사구 중동로 73","0.05","","중동, 석천로2번길, 상동, 원미구, 부천시, 경기도, 14625, 대한민국"
"한국미인테라피","경기","경기","부천시-원미구","춘의동","37.5019274","126.8019570","OK","부천종합운동장역","도시철도 7호선","인천교통공사","경기도 부천시 원미구 길주로 지하 502 (춘의동)","0.56","","춘의동, 원미구, 부천시, 경기도, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","구미동","37.3435400","127.1201200","OK","오리역","분당선","한국철도공사","경기도 성남시 분당구 성남대로 지하 55(구미동 795)","1.07","","구미동, 분당구, 성남시, 경기도, 13634, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","금곡동","37.3607700","127.0974000","OK","정자역","분당선","한국철도공사","경기도 성남시 분당구 성남대로 지하 333(정자동)","1.11","","금곡동, 분당구, 성남시, 경기도, 13552, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","백현동","37.3887318","127.1078551","OK","판교역","경강선","한국철도공사","경기도 성남시 분당구 판교역로 160","0.73","","백현동, 판교, 분당구, 성남시, 경기도, 13531, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","분당동","37.3694400","127.1433600","OK","서현역","분당선","한국철도공사","경기도 성남시 분당구 성남대로 지하 601","2.47","","분당동, 분당, 분당구, 성남시, 경기도, 13584, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","삼평동","37.4017255","127.1019907","OK","판교역","신분당선","경기도 신분당선","경기도 성남시 분당구 판교역로 지하 160","1.05","","삼평동, 판교, 분당구, 성남시, 경기도, 13487, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","서현동","37.3817897","127.1327823","OK","서현역","분당선","한국철도공사","경기도 성남시 분당구 성남대로 지하 601","0.91","","서현동, 분당, 분당구, 성남시, 경기도, 13577, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","수내동","37.3724400","127.1223600","OK","수내역","분당선","한국철도공사","경기도 성남시 분당구 성남대로 지하 491(수내동)","0.98","","수내동, 분당, 분당구, 성남시, 경기도, 13599, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","야탑동","37.4058300","127.1458300","OK","야탑역","분당선","한국철도공사","경기도 성남시 성남대로 지하 903(야탑동 688-1)","1.63","","야탑동, 분당구, 성남시, 경기도, 13512, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","운중동","37.3944345","127.0745340","OK","판교역","경강선","한국철도공사","경기도 성남시 분당구 판교역로 160","3.23","","운중동, 분당구, 성남시, 경기도, 13457, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","이매동","37.3959400","127.1332700","OK","이매역","분당선","한국철도공사","경기도 성남시 성남대로 지하 738","0.44","","이매동, 판교, 분당구, 성남시, 경기도, 13569, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","정자동","37.3662800","127.1187300","OK","정자역","신분당선","경기도 신분당선","경기도 성남시 분당구 성남대로 지하 333 ","0.94","","정자동, 분당, 분당구, 성남시, 경기도, 13607, 대한민국"
"한국미인테라피","경기","경기","성남시-분당구","판교동","37.3899495","127.0985928","OK","판교역","경강선","한국철도공사","경기도 성남시 분당구 판교역로 160","1.23","","판교동, 판교, 분당구, 성남시, 경기도, 13479, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","고등동","37.4305171","127.0959858","OK","모란역","분당선","한국철도공사","경기도 성남시 중원구 성남대로 지하 1147(성남동 1575)","2.93","","고등동, 수정구, 성남시, 경기도, 13105, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","단대동","37.4548200","127.1576700","OK","남한산성입구역","8호선","서울교통공사","경기도 성남시 수정구 산성대로 지하445(단대동)","0.41","","단대동, 수정구, 성남시, 경기도, 13142, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","복정동","37.4589600","127.1334000","OK","남위례역","8호선","서울교통공사","경기도 성남시 수정구 공원로 601(복정동)","0.66","","복정동, 수정구, 성남시, 경기도, 13114, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","산성동","37.4557600","127.1529100","OK","산성역","8호선","서울교통공사","경기도 성남시 수정구 수정로 지하365(신흥동)","0.29","","산성동, 수정구, 성남시, 경기도, 13127, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","수진동","37.4389492","127.1296112","OK","태평역","분당선","한국철도공사","경기도 성남시 수정구 성남대로 지하 1229번지","0.19","","수진동, 수정구, 성남시, 경기도, 13319, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","시흥동","37.4191100","127.1018600","OK","야탑역","분당선","한국철도공사","경기도 성남시 성남대로 지하 903(야탑동 688-1)","2.52","","시흥동, 수정구, 성남시, 경기도, 13445, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","신촌동","37.4578856","127.1080213","OK","가천대역","분당선","한국철도공사","경기도 성남시 수정구 성남대로 1332","1.93","","신촌동, 수정구, 성남시, 경기도, 13101, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","신흥동","37.4466800","127.1470500","OK","신흥역","8호선","서울교통공사","경기도 성남시 수정구 산성대로 지하280(신흥동)","0.64","","신흥동, 수정구, 성남시, 경기도, 13259, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","양지동","37.4608584","127.1641951","OK","남한산성입구역","8호선","서울교통공사","경기도 성남시 수정구 산성대로 지하445(단대동)","1.10","","양지동, 수정구, 성남시, 경기도, 13152, 대한민국"
"한국미인테라피","경기","경기","성남시-수정구","위례동","","","OK","","","","","","역미배정",""
"한국미인테라피","경기","경기","성남시-수정구","태평동","37.4464330","127.1319544","OK","가천대역","분당선","한국철도공사","경기도 성남시 수정구 성남대로 1332","0.53","","태평동, 수정구, 성남시, 경기도, 13297, 대한민국"
"한국미인테라피","경기","경기","성남시-중원구","금광동","37.4473100","127.1679700","OK","남한산성입구역","8호선","서울교통공사","경기도 성남시 수정구 산성대로 지하445(단대동)","0.86","","금광동, 중원구, 성남시, 경기도, 13183, 대한민국"
"한국미인테라피","경기","경기","성남시-중원구","도촌동","37.4146700","127.1573500","OK","야탑역","분당선","한국철도공사","경기도 성남시 성남대로 지하 903(야탑동 688-1)","2.56","","도촌동, 중원구, 성남시, 경기도, 13421, 대한민국"
"한국미인테라피","경기","경기","성남시-중원구","상대원동","37.4421100","127.1740400","OK","단대오거리역","8호선","서울교통공사","경기도 성남시 수정구 산성대로 지하365(신흥동)","1.56","","상대원동, 중원구, 성남시, 경기도, 13201, 대한민국"
"한국미인테라피","경기","경기","성남시-중원구","성남동","37.4306800","127.1335800","OK","모란역","분당선","한국철도공사","경기도 성남시 중원구 성남대로 지하 1147(성남동 1575)","0.43","","성남동, 중원구, 성남시, 경기도, 13364, 대한민국"
